Acres2009,XericRatio,ufa_predv,medi08to14,mean08to14,medi96to02,mean96to02,ddnmn96t02,ddnmd96t02,ddnmn08t14,ddnmd08t14,sasmd08t14,sasmn08t14,ufamd08t14,ufamx08t14,sasddnmd16,sasddnmx16,ufaddnmd16,ufaddnmx16,ufamd97t98,ufamn97t98,ufapotmd15,ufapotmn15,ufmndiff15,ufmeddif15,ufmddf9798,ufmndf9798,ufmddf1402,ufmddf1597,whasorno16
7.804916003,0.589608,42.07563019,42.02243805,41.69345474,40.56224823,40.70283508,-1.190780163,-1.338502884,-0.207164034,0.123140335,0.119314998,0.272587001,0.269015998,1.148666978,0.226552993,0.258291006,0.556887984,1.428915024,41.52638245,41.4649086,42.61788559,42.6739769,0.753978074,0.696308136,-0.40782547,-0.444046497,1.460186005,1.104133606,1
13.86448237,0.321025,51.06412125,52.38593292,51.95688629,51.27129364,51.32024765,0.737505734,0.682731628,1.407407403,1.830533981,0.104709998,0.260957003,0.103915997,0.218746006,0.174655005,0.189274997,0.176181003,0.258450001,51.83247375,51.89299011,52.73973465,52.81807709,2.29527688,2.22029686,1.266393662,1.321774364,1.11464119,0.953903198,1
7.10555,0.564864,50,51.74120331,51.37470627,50.25298309,50.28582001,0.285820246,0.252985001,1.37470746,1.741205215,0.037453,0.085887,0.075778998,0.152299002,0.051918,0.055842001,0.104022004,0.119925998,51.25000381,51.19844818,52.93118668,52.93261719,2.932616234,2.931186676,1.250003815,1.198449969,1.488220215,1.681182861,1
11.33081854,0.468224,48.16288757,49.81429291,49.4967308,48.38769531,48.42956162,0.538958967,0.49045372,1.583487034,1.917234421,0.044119,0.109407,0.074911997,0.154035002,0.056120999,0.065364003,0.105607003,0.129798993,49.35388184,49.26618195,50.83338165,50.91725922,2.950543165,2.881614685,1.392551422,1.35024488,1.426597595,1.489063263,1
13.86408589,0.715832,30.76881218,33.26134491,33.23309326,33.88830566,33.83179855,2.527621746,2.560152054,2.003478765,2.024511337,0.039822001,0.090609998,0.107784003,0.215243995,0.046544001,0.052820999,0.154902995,0.259781986,34.9620285,34.85775375,34.18062592,34.03579712,2.779707193,2.920642853,3.66194725,3.540629625,-0.62695694,-0.741304398,1
133.044672,0.39014,65.07989502,68.53071594,68.38176727,68.3243103,68.24880219,4.171959877,4.174846649,4.263849258,4.424915314,0.124158002,0.265123993,0.161393002,0.337666005,0.090559997,0.101012997,0.126774997,0.137205005,68.97708893,69.15086365,69.00971985,69.10021973,5.188473225,5.073940277,4.909656525,5.119028568,0.206401825,0.164283752,1
41.77950867,0.308358,68.23343658,73.53121948,73.36893463,73.519104,73.56178284,5.749189377,5.698795319,5.556190491,5.723400116,0.030464999,0.099866003,0.108338997,0.186609998,0.024681,0.037482001,0.096052997,0.103373997,74.40687561,74.5475769,73.96179962,74.1954422,6.385950565,6.138469696,6.609043121,6.743571758,0.012119293,-0.470573425,1
2.938855022,0,69.85901642,64.40324402,64.81124878,61.15084076,61.00094986,-8.713581085,-8.578147888,-5.065968037,-5.366550446,0.418992996,0.538882017,4.561924934,6.547781944,0.439924002,0.500265002,4.802874088,6.229413986,63.44356537,63.69428253,67.80189514,67.7071991,-2.265549421,-2.178726196,-6.356714249,-6.054101944,3.252408981,4.177988052,0
13.28815711,0,70.1519928,63.93455505,64.10098267,58.88269806,58.321064,-11.88262367,-11.3221302,-6.073722839,-6.253543854,4.221973896,5.717335224,5.240915775,7.566203117,4.658695221,5.484298229,5.777176857,7.396728039,61.45449066,61.0470314,67.09677124,66.862854,-3.317755461,-3.092147827,-8.741729736,-9.178010941,5.05185318,5.649581909,0
10.38602177,0.09486,70.7963028,75.05728149,74.91388702,74.79134369,74.71699524,3.624047756,3.708084106,3.834273815,3.974529266,0.097176999,0.145072997,0.812829971,1.057904959,0.112924002,0.132566005,0.858497977,1.010941029,75.58229065,75.69991302,75.58430481,75.75255585,4.699165821,4.531002045,4.5078125,4.62072134,0.26594162,0.023189545,1
1.013482897,0,72.99394989,64.49429321,65.24661255,60.40071869,59.6337738,-13.81051731,-13.00825119,-7.978563786,-8.704139709,7.222002983,9.662672043,6.610825062,10.65096092,8.187432289,8.890534401,7.890851974,10.66763973,63.024086,62.36749649,69.72799683,69.58372498,-3.73623848,-3.600357056,-10.43107796,-11.09375572,4.093574524,6.830720901,0
21.32237373,0.312765,71.40052795,68.93489075,69.2093811,68.40576172,68.31147003,-3.08905673,-2.994766235,-2.191143751,-2.465637207,0.468235999,0.546127975,2.615308046,3.574569941,0.506681979,0.53085202,2.749341011,3.482186079,70.92767334,70.41984558,72.67046356,72.7281189,1.327593446,1.269935608,-0.472854614,-0.980683982,0.529129028,1.742790222,0
3.178308139,0.422888,70.75053406,72.61672211,72.80441284,72.22967529,72.03809357,1.213717461,1.397174835,2.012487412,1.785709381,0.958389997,1.184031963,1.195075035,1.51838696,0.994006991,1.049016953,1.250681996,1.370358944,74.51022339,74.04838562,75.89959717,75.98773193,5.288297176,5.184368134,3.761005402,3.26482892,0.387046814,1.423362732,1
10.77848246,0.657712,70.89128876,72.7379303,72.87291718,72.4045105,72.20355225,1.41384697,1.61812973,2.053592443,1.953437805,1.107074976,1.365324974,1.363778949,1.728314996,1.180124044,1.243610024,1.44311595,1.612586021,74.5978241,74.15516663,75.92049408,75.97457886,5.070932865,5.032268524,3.73973465,3.326610565,0.333415985,1.292533875,1
16.783525,0.138474,71.84546661,68.75605774,69.23350525,67.84192657,67.67056274,-4.498838425,-4.325500488,-2.855293751,-3.327083588,1.96014595,2.340254068,2.711886883,3.4795959,2.085270882,2.186636925,2.829219103,3.402937889,71.86230469,70.45011902,74.49917603,74.62464905,2.513343096,2.391208649,-0.371238709,-1.734663367,0.914134979,2.762447357,0
30.49669962,0.115568,72.60745239,68.17771912,68.93443298,68.95923615,68.72203064,-3.885418415,-3.648216248,-3.67302084,-4.429729462,2.432457924,2.968166113,2.801987886,3.391691923,2.617048979,2.762312889,2.949820042,3.344994068,74.80854034,72.40365601,76.00318909,76.06723022,3.459779739,3.39573288,2.201087952,-0.20379734,-0.781513214,1.194644928,1
48.67221148,0.191563,72.51502228,68.17243195,68.97359467,68.10569763,67.86764526,-4.59285593,-4.42035675,-3.623668194,-4.347011566,1.921941042,2.350796938,2.726264,3.336023092,2.059777975,2.194828033,2.863204002,3.27048111,73.27176666,71.24398041,75.4307251,75.39634705,2.988512039,2.956096649,1.121025085,-1.062590241,0.066738129,1.835071564,0
14.63608964,0.441939,72.40227509,68.63401031,69.16672516,68.05937195,67.96816254,-4.677079678,-4.436378479,-3.453016043,-4.05921936,2.264297009,2.715979099,2.756177902,3.406735897,2.475368977,2.529850006,2.895107031,3.340171099,73.28884888,71.256073,75.34394836,75.37156677,2.838290453,2.846572876,0.611660004,-1.354503036,0.574634552,2.234912872,0
59.98929401,0.287859,70.70569611,68.38273621,68.99918365,68.22014618,68.42404175,-2.28165555,-2.485549927,-1.706514359,-2.322956085,1.867581964,2.335484028,2.128794909,2.707866907,1.972625971,2.052092075,2.247931004,2.425214052,74.1652832,71.79438019,75.46190643,75.50572968,4.800033569,4.756210327,3.459583282,1.088681221,0.162593842,1.296627045,0
27.59344723,0.331124,66.72262573,60.00788116,61.56181335,60.7929306,61.08893967,-6.137814045,-6.433822632,-5.664938927,-7.21887207,2.238800049,2.832775116,2.375401974,3.038297892,2.34126997,2.432840109,2.499845028,2.668863058,67.92951202,65.57949829,70.15579987,70.35701752,3.130263567,2.929046631,0.702758789,-1.64725244,-0.785049438,2.226287842,1
40.14328379,0.78063,58.46102524,50.66043472,53.18540955,53.70379639,54.27258682,-4.723351955,-5.288942337,-5.869240761,-8.395185471,1.767552972,2.12699008,2.447340012,3.025890112,1.854343057,1.928979039,2.587101936,2.692879915,60.78527069,59.88719559,63.9132309,64.00183105,5.020545959,4.93144989,1.72092247,0.924156964,-3.043361664,3.21052742,0
5.225349207,0.573319,62.69236755,57.6954689,59.17195892,57.36463165,58.02929306,-5.019443512,-5.641618729,-3.929610968,-5.393436432,2.280117035,2.874557018,2.788676977,3.770226002,2.335306883,2.40913105,2.840748072,3.367212057,64.42208862,62.50275803,67.68928528,67.96529388,4.891766071,4.619369507,1.412641525,-0.528118789,0.330839157,3.206727982,0
1.059193363,0.834202,63.48342896,57.99480438,59.45078278,57.36659241,58.13542175,-4.736905575,-5.556522369,-3.376830816,-4.901180267,2.427369118,3.130914927,2.945930004,4.043288231,2.520008087,2.60435605,2.937565088,3.653700113,64.48471069,62.4802475,67.72583008,67.99372101,5.260207653,4.978927612,1.520599365,-0.348428577,0.628210068,3.458328247,0
22.27731669,0.943752,51.83333206,47.05273056,48.56290436,45.74967575,47.55130768,-4.068406582,-5.809045792,-3.104057074,-4.617998123,2.813175917,3.527806997,3.248382092,4.368564129,2.929063082,3.034440041,3.395510912,3.82447505,52.60530853,52.75541306,58.38738251,58.6907692,7.079010487,6.802452087,1.045188904,1.156986237,1.30305481,5.757263184,0
5.757743697,0,35.33197403,30.36879921,30.14959717,29.57292557,29.04402924,-6.07290554,-5.550969124,-4.946595669,-4.725990295,2.264003992,5.058608055,2.748110056,11.09838676,1.988458991,3.586133003,1.56041503,7.545079231,31.35555649,30.50264168,32.02169418,31.80218887,-3.270991564,-3.066505432,-3.739062309,-4.601149082,0.795873642,0.672556877,1
7.869029088,0,33.97937012,29.39719963,29.2091198,28.62885284,28.17097473,-5.654326439,-5.178806305,-4.587109089,-4.392066002,0.342269987,0.646485984,1.592885017,5.114988804,0.35383901,0.42602101,0.927348971,2.716504097,30.21585464,29.50190735,30.87592125,30.66658401,-3.102766037,-2.911363602,-3.576050758,-4.317625046,0.768346787,0.664687157,0
2.751813966,0,36.0040741,30.27212334,29.99130249,29.28857422,28.9588356,-7.079774857,-6.732304573,-6.025082111,-5.750333786,0.294927001,0.556962013,1.354158044,4.116623878,0.319173008,0.395126998,0.900568008,2.471339941,30.76530075,30.18143845,31.5417099,31.5051918,-4.527505875,-4.460638046,-5.239254951,-5.839365005,0.983550072,0.778616905,1
4.800412578,0,40,33.41231155,33.03221512,32.53350067,32.25306702,-7.70418644,-7.424022675,-6.930533886,-6.554203033,0.54935199,1.166996002,3.70719099,14.5470953,0.484955013,0.852551997,2.132035971,9.268792152,34.35589981,33.67507553,34.89162445,34.8273201,-5.113697052,-5.050073624,-5.597703934,-6.277386665,0.87881279,0.54763031,1
4.783158855,0,39.06007767,32.89050293,32.56267548,32.08478165,31.70748329,-7.352593422,-6.975296021,-6.497402191,-6.169574738,0.881835997,2.111573935,5.095325947,24.18726349,0.797051013,1.473610997,2.212141991,16.63215637,33.89594269,33.15996933,34.5292244,34.38173676,-4.678340912,-4.530853271,-5.164134979,-5.90010643,0.805721283,0.633281708,1
9.59554408,0,38.24525833,33.29963684,32.90397644,32.71443939,32.25192642,-5.733641624,-5.265441895,-5.106772423,-4.729944229,4.926690102,9.799442291,5.884943008,20.85577965,3.786299944,7.097469807,2.942588091,13.23631096,34.34674072,33.59373474,35.15100098,34.80278015,-3.199847937,-2.867111206,-3.633815765,-4.395672798,0.585199356,0.766704559,1
9.719281226,0,37.01737213,31.818573,31.441782,31.22990799,30.73506546,-6.165699482,-5.660383224,-5.424937725,-5.030387878,4.672357082,8.52238369,5.458856106,18.4535141,3.482862949,5.857244968,2.946556091,10.94526005,32.95860291,32.10300827,33.79798889,33.42514038,-3.45560813,-3.094661713,-3.889303207,-4.756608009,0.588665962,0.794641495,1
9.989339184,0,43.14414597,35.76930237,35.06267548,34.94699478,34.76189423,-8.382250786,-8.197151184,-8.081472397,-7.374843597,0.256195992,0.396207005,2.302845955,4.822815895,0.25267601,0.301081985,1.990452051,3.223973989,36.4955368,36.25499344,36.82157898,36.96567917,-6.178465843,-6.322566986,-6.648611069,-6.889153957,0.822307587,0.326044083,1
0.609506354,0,40.61226654,37.31955719,36.79359055,36.03244781,35.52418518,-5.295743465,-4.819917679,-3.996365309,-3.473897934,3.755040884,6.252898216,3.969609022,11.57483482,2.490281105,2.951081038,3.294925928,5.015202999,37.63772583,36.83083725,39.14372253,39.20763779,-1.471140265,-1.53459549,-3.213085175,-3.999787569,1.28710556,1.678489685,1
25.85790567,0,43.43712997,38.9703598,38.04933167,38.54963684,38.25475311,-4.693613052,-4.406711578,-4.852964401,-3.965644836,0.992348015,1.462854981,4.653483868,10.42548561,0.875564992,1.071521044,4.023760796,6.812437058,39.48928833,39.45422363,40.08248138,40.24207687,-2.637328148,-2.818981171,-3.431339264,-3.496486664,0.420722961,0.612358093,1
12.47247441,0,42.51847839,37.54000854,36.64319611,36.88745499,36.65809631,-5.749351978,-5.533182144,-5.813743114,-4.903858185,0.348679006,0.761601985,4.290953159,11.84860992,0.273384005,0.555499017,3.076472998,7.986324787,38.12725067,37.98160172,38.33458328,38.43676376,-4.039265633,-4.158002853,-4.310342789,-4.426589489,0.652555466,0.152339935,1
41.58917547,0,46.15982056,42.25960922,42.0161171,41.19340134,41.08309174,-5.002557755,-4.92940712,-4.081429958,-3.90820694,0.910679996,1.35443902,4.521220207,9.798100472,0.765028,0.906625986,4.080309868,5.968649864,42.00901031,41.85128021,45.68165207,45.88708115,-0.174887657,-0.367034912,-4.095590591,-4.246087074,1.066207886,3.728555679,1
1.903717842,0,44.91650772,41.49091339,41.38451004,40.97210693,40.7996521,-4.116857052,-3.944402695,-3.531996727,-3.42559433,0.874360025,1.222892046,3.959762096,9.54391861,0.739293993,0.816079021,3.550642014,5.420713902,41.85747528,41.65254593,44.56027222,44.90196228,-0.014546077,-0.356233597,-3.05903244,-3.26396203,0.518808365,2.702798843,1
3.398986503,0,35.30694962,33.10209656,32.72459793,28.08854294,28.09281349,-7.21413517,-7.218406677,-2.582352161,-2.204854965,0.249155998,0.522521973,4.74249506,8.424031258,0.305153012,0.327495992,4.990919113,6.615715027,29.0132618,29.20788765,33.03356171,33.42774582,-1.8792032,-2.273386002,-6.29368782,-6.099061012,5.013551712,4.020301819,1
0.624310155,0,35.46219254,32.77219772,32.53441238,28.61696243,28.4025135,-6.916669846,-6.670322418,-2.716974735,-2.527378082,1.306471944,2.186415911,4.426780224,7.338071823,0.836567998,0.981564999,2.507517099,3.643647909,29.11784554,29.52197456,33.2098999,33.885952,-1.433951736,-2.094079971,-6.207219124,-5.796139717,4.155236244,4.113139153,1
4.291798701,0,35.46219254,33.15747833,32.95465088,28.9354248,28.6830883,-6.916669846,-6.670322418,-2.716974735,-2.527378082,0.235425994,0.404747993,4.328368187,7.283905029,0.140008003,0.165602997,2.431830883,3.593327999,29.3866539,29.80467224,33.52272797,34.16731262,-1.433951736,-2.094079971,-6.207219124,-5.796139717,4.222052574,4.113139153,1
1.579313818,0,36.45992661,33.34674835,32.98501968,28.63396454,28.30799675,-6.907550812,-6.6391716,-2.526583195,-2.221883774,0.169333994,0.257602006,4.172715187,7.15696907,0.079131998,0.096128002,2.283037901,3.475007057,29.2160759,29.52808189,33.35194397,34.21296692,-1.227965355,-2.050186157,-6.112216949,-5.773109913,4.712784767,4.062030792,1
3.954472731,0,40.33189011,40.14780045,39.74433136,33.68675995,33.46852875,-6.807511806,-6.592147827,-0.621819377,-0.196138382,0.792708993,1.469784975,3.327466965,6.107470036,0.531530023,0.612720013,1.817877054,3.373981953,34.86342621,35.23836136,40.40596008,41.14860153,0.813994706,0.080558777,-5.399484634,-5.060037136,6.461042404,5.480043411,1
0.850811722,1,29.80424118,28.977211,28.67917252,24.72762108,24.67284966,-5.131391048,-5.076620102,-1.125069618,-0.827030182,2.191224098,3.661484003,4.54803896,7.246935844,1.710173011,1.864179969,2.865683079,4.819780827,25.69094467,25.86201286,29.72743416,30.28530502,0.481064796,-0.076807022,-4.113297462,-3.942227602,4.24958992,4.03649044,1
42.8116785,0.385522,27.27364159,26.11680794,25.9409008,22.52088165,22.26155663,-5.012084484,-4.752760887,-1.332741141,-1.156833649,0.879315972,1.679370046,3.711111069,6.025057793,0.841610014,0.917366028,3.006561041,4.260447025,23.17677879,23.25570679,26.74787521,27.0713768,-0.202265576,-0.525766373,-4.096862793,-4.017935276,3.595927238,3.57109642,1
85.42164092,0.052781,24.61923599,24.66496277,24.58703423,21.69396782,21.44569397,-3.715376854,-3.475541115,-0.485546559,-0.401860237,0.831836998,1.542029977,3.59049511,6.277882099,0.693014979,0.844134986,2.713283062,4.43401289,22.29259682,22.26362419,25.37729263,25.65204811,0.594058216,0.313659668,-2.851933479,-2.873427868,2.970994949,3.165593147,1
6.557057155,0,20.14950752,18.85290909,18.9054184,17.45254326,17.19716835,-2.740849495,-2.493659019,-0.975896537,-1.012281418,0.221137002,0.468171,1.744364977,3.12372303,0.232224002,0.265502989,1.521558046,2.316302061,17.77165985,17.79093361,19.28565598,19.59897614,-0.263664246,-0.571867943,-2.171426773,-2.143983364,1.400365829,1.59955883,1
2.688363606,0,24.32052422,23.78962708,23.71914101,21.18051147,20.93376732,-3.220437288,-2.953373909,-0.508818269,-0.442601204,0.712468982,1.311911941,3.688461065,6.953663826,0.548757017,0.646490991,2.491416931,5.594205856,21.76237488,21.68964005,24.49131393,24.78803635,0.559125245,0.254954338,-2.436882973,-2.502508879,2.609115601,2.691837311,1
19.81389398,0,24.25293732,23.51979446,23.32511711,20.70793533,20.465271,-4.323422432,-4.086636543,-1.333280563,-1.150066376,0.662725985,1.095260978,4.650733948,7.537239075,0.40870899,0.54638201,2.504997015,5.537938118,21.26539612,21.24068832,24.27985764,24.66087532,0.067136444,-0.330826759,-3.469221115,-3.496991873,2.811860085,3.138394356,1
0.412620956,0.179658,25.08924866,22.39196014,22.33433151,20.25257111,20.10565948,-4.983590126,-4.836676598,-2.754917145,-2.69728756,0.982623994,1.612154961,5.214400768,8.079657555,0.486214012,0.558986008,1.939453006,4.742143154,20.82589722,20.97243309,23.38764954,23.83686256,-1.252385616,-1.701599121,-4.263352394,-4.116816521,2.139389038,2.561753273,1
4.587885673,0,20.26574516,18.66554451,18.52277756,16.8730526,16.72825623,-3.596425056,-3.448863029,-1.859259605,-1.712049484,0.381121993,0.60344702,2.791294098,4.340309143,0.185896993,0.221579,1.261924982,2.125111103,16.99324989,17.14778709,19.41975784,19.74180031,-0.640067756,-0.97569561,-3.350922585,-3.185293674,1.792491913,2.375226974,1
0.363303099,0.522324,25.56461716,30.43153763,30.28650093,29.11461639,29.18343544,4.372046947,4.297557831,5.370822906,5.480623245,0.510456026,0.799077988,3.548125982,5.418766975,0.231200993,0.280826002,1.589786053,2.526608944,29.57448769,30.03772545,31.28843689,31.24246979,6.290428638,6.346116066,4.740461349,5.203979969,1.316921234,1.605654716,1
2.205409022,0.331073,53.62556458,54.99124908,54.6687851,48.44954681,48.41499329,-4.984508038,-4.949672699,1.125447631,1.454586029,0.032063998,0.100124002,1.916504025,5.309707165,0.024367999,0.056568,1.116549015,3.63232708,49.23278809,49.12600327,55.68244171,55.88604736,2.310585976,2.107551575,-4.174045563,-4.282179356,6.541698456,6.281597137,1
8.446238734,0.141683,53.62556458,55.69339752,55.36196136,49.42731476,49.37534332,-4.864881039,-4.812906265,1.121738672,1.453172684,0.141946003,0.331907988,1.856474042,5.019505978,0.087936997,0.146613002,1.099737048,3.4487679,50.17673111,50.0797348,56.3062439,56.50631714,2.266093016,2.066022873,-4.063491821,-4.160489559,6.266078949,6.129514694,1
1.019546511,0,57.77732086,64.57305145,64.20353699,61.92786026,61.75224686,3.618150949,3.727930069,6.23100853,6.712051392,0.842863977,1.633227944,1.030231953,2.019252062,0.558079004,0.82526201,0.797659993,1.374922991,61.95813751,62.06300735,65.05548859,65.21746826,8.040056229,8.115951538,3.727930069,3.81711483,2.645191193,4.388021469,1
2.641780787,0,52.74554443,57.12284088,56.83098602,49.211689,49.3017807,-4.244119644,-4.314552307,3.568271637,3.866901398,0.387724012,0.82803297,2.733308077,10.40446663,0.253320009,0.297318995,1.175853014,6.485221863,50.24472427,50.11186218,58.1300354,58.29006195,5.056632519,4.899930954,-3.267751694,-3.414305449,7.911151886,8.167682648,1
2.238341709,0,52.51739502,56.69646072,56.37016296,48.40985107,48.53211594,-4.219991207,-4.349020004,3.816414118,4.133346558,0.715753019,1.519619942,2.900062084,10.67696571,0.429553002,0.774845004,1.206446052,7.194365978,49.48944092,49.34732056,57.74730682,57.87786865,5.325024605,5.204605103,-3.260234833,-3.397862434,8.286611557,8.464839935,0
3.681167864,0.311839,52.6978569,57.8151474,57.42707825,51.25975037,51.2771492,-1.501070976,-1.54671669,4.637524605,5.001886368,0.841121018,1.744747996,2.484168053,7.961753845,0.553812027,0.775771976,1.174108028,6.276699066,52.36269379,52.17575073,58.87229919,59.05356979,6.240537167,6.058858871,-0.428033829,-0.633585632,6.555400848,6.4868927,1
0.979402679,0,50.28322983,53.36193848,52.98222733,43.71176529,43.89908218,-6.292956352,-6.493648529,2.784328938,3.153074265,0.462805003,0.989906013,3.161118984,11.37823486,0.301043987,0.378362,1.519273043,8.93892765,45.04228973,44.84003067,54.32385254,54.49786377,4.296178341,4.134607315,-5.171842575,-5.363489628,9.65017128,9.30644989,1
7.320757245,0.014581,50.13939285,52.88066101,52.4858017,43.12972641,43.31612396,-7.162376404,-7.3332901,2.090938091,2.489797592,0.462805003,0.989906013,3.161118984,11.37823486,0.301043987,0.378362,1.519273043,8.93892765,44.48139191,44.27427673,53.79424286,53.9841156,3.585417748,3.371377945,-5.961423874,-6.187037945,9.750934601,9.332801819,1
1.494151123,0,49.92450714,51.80823517,51.50536346,42.19378662,42.25194931,-7.704224586,-7.69824791,1.503866673,1.766237259,0.859184027,1.788372993,2.863473892,8.542888641,0.568677008,0.782405972,1.673524022,6.42969799,43.48260498,43.31435776,52.6147995,52.95576859,3.014620066,2.612594604,-6.526945114,-6.599823475,9.614448547,9.139539719,1
2.585811241,0,49.62924957,51.36241913,51.04250717,41.71134949,41.72364426,-7.905605316,-7.917901993,1.413258553,1.733169556,0.859184027,1.788372993,2.863473892,8.542888641,0.568677008,0.782405972,1.673524022,6.42969799,42.87314224,42.82815933,52.07273102,52.50315857,2.87390995,2.443479538,-6.75610733,-6.801089764,9.651071548,9.199586868,1
21.15470592,0,48.1595459,48.55062866,48.10443115,38.70040894,38.50339508,-9.306588173,-9.106800079,0.118209295,0.60310936,0.451635003,0.968222022,3.074914932,8.257047653,0.291110009,0.396091014,1.964216948,6.207363129,39.29389954,39.71695328,48.89813995,49.61158752,1.611736298,0.840805054,-8.600580215,-8.107442856,9.850221634,9.441385269,0
22.50944388,0,49.91447449,52.38199615,52.04239655,44.81478119,44.63556671,-5.397063255,-5.193490982,2.157427549,2.52977562,0.81121403,1.742944956,2.769638062,6.938189983,0.57239902,0.658289015,1.580575943,5.667785168,46.37535858,46.17063141,53.10976028,53.53556061,3.638847113,3.186103821,-3.71238327,-3.89827013,7.567214966,6.898487091,1
2.544749812,0.066178,50.35977936,55.41039276,55.0073967,48.93171692,48.86592102,-1.212355852,-1.144275665,4.744803429,5.193624496,0.830641985,1.84145999,2.38161397,6.660195827,0.602792978,0.712958992,1.395198941,5.029234886,50.56139374,50.17837524,56.20213318,56.56189346,6.302600384,5.966754913,0.497545242,0.100998081,6.478675842,5.469209671,1
1.116333807,0,48.54325104,48.49002075,48.03692245,39.74742126,39.43873215,-9.147257805,-8.858301163,-0.425723791,0.027254105,0.795356989,1.748576999,3.192195892,8.548988342,0.559403002,0.754212976,1.965608954,7.514174938,41.02947235,41.21439362,49.0512619,49.53631592,1.061502457,0.562602997,-7.624357224,-7.387235641,8.742595673,8.18696022,1
7.465910273,0,48.22770691,48.17739868,47.6918869,39.38664246,39.09815979,-9.30870533,-9.072793961,-0.600648761,-0.083030701,0.978461027,2.231003046,3.133852005,9.065883636,0.660760999,0.858412981,1.891723037,8.512765884,40.68983459,40.89982605,48.68582153,49.17083359,0.853648484,0.354457855,-7.788619995,-7.512700558,8.790756226,8.14307785,1
2.536992648,0,47.25131989,46.716362,46.34373474,37.31177521,36.90419006,-10.00426388,-9.615692139,-0.5273965,-0.170856476,0.610042989,1.293419003,3.34196806,7.683563232,0.412490994,0.558295012,2.251744986,6.665563107,37.98733139,38.45602798,47.07423401,47.60297394,0.719377816,0.190589905,-8.928119659,-8.471468925,9.404582977,9.118709564,1
0.497053152,0,43.5692215,41.35448456,40.86206818,32.43455505,31.84210396,-11.69217205,-11.12577629,-2.618872881,-2.127363205,3.307743073,7.40974617,3.407279968,7.7453022,2.126219034,2.838500977,2.015578032,6.420815945,33.02304077,33.48601532,40.86739349,41.43361664,-1.97520256,-2.548873901,-10.48466873,-10.02874756,8.919929504,7.93579483,1
4.134916267,0.217887,45.20053864,44.94744873,44.36155701,36.18878937,35.84893417,-9.351603508,-9.011749268,-0.838981509,-0.253091812,3.481476069,8.659461021,3.276254892,9.453130722,2.056127071,3.426660061,1.857954025,8.627556801,37.25496674,37.7453804,44.9371109,45.56160736,0.361068398,-0.263427734,-7.945573807,-7.45515728,8.758657455,7.682146072,0
15.35385465,0.278785,48.33331299,50.31929398,49.66677856,43.5152626,43.2045784,-5.258514881,-4.995054245,1.156466842,1.859359741,1.205086946,2.786267042,2.630950928,6.804253101,0.757897019,1.43214798,1.471583009,6.181921959,45.45650482,45.32815552,51.04909515,51.36387634,2.85892415,2.570770264,-2.924007416,-3.066922426,6.804031372,5.494777679,1
1.041667846,0.062506,45.70478058,48.50900269,48.07288742,42.7052536,42.44596481,-4.022358894,-3.741008759,1.772586942,2.22312355,0.624444008,1.455935955,2.631064892,5.538112164,0.421337992,0.528531015,1.374590993,4.056112766,44.77442932,44.70396423,49.31040573,49.66519547,3.354424477,2.990894318,-1.739728928,-1.775802612,5.803750992,4.730623245,1
1.022779496,0,31.36713982,31.54216385,31.26402092,27.00934982,27.01550484,-4.462974548,-4.45203495,-0.198720679,0.0947752,1.017935038,1.940415025,4.378193855,7.705352783,1.110486031,1.130928993,4.47282505,5.771556854,27.88238144,28.18876076,32.01345825,32.60308838,1.149441123,0.566720009,-3.585606575,-3.282427311,4.532814026,4.152326584,1
7.277431581,0.629824,28.08659363,26.64476585,26.16452408,21.87636757,21.74384308,-6.242970943,-6.094911575,-1.900489688,-1.440923691,1.174108028,2.086879015,3.13004303,5.619091034,1.418398023,1.479972959,3.64109993,5.038064003,22.52627182,22.77935219,26.75172997,27.0965538,-0.984259903,-1.319536209,-5.473291397,-5.230351448,4.768398285,4.153755188,0
1.17643538,0.335798,30.27280808,30.00090218,29.45961189,24.55873871,24.47903633,-5.950257778,-5.882487297,-0.880970299,-0.334392548,1.226915002,2.262710094,5.484179974,10.96852016,1.592195988,1.688565969,6.266337872,10.24334812,25.47976112,25.72902489,29.94639587,30.47796631,0.173400715,-0.380271912,-4.950915337,-4.677546978,5.442163467,4.570643425,0
3.4590047,0.113858,30.67928314,30.86889076,30.32865715,24.94345474,25.02360725,-5.813943863,-5.790588379,-0.664422393,-0.137241364,1.41742599,2.624625921,5.703692913,11.67014122,1.826583982,1.944697022,6.824996948,10.53959465,26.0815239,26.3428936,30.79815292,31.33684731,0.322090149,-0.218175888,-4.792230606,-4.531375885,5.92543602,4.574054718,0
6.62356375,0.364079,33.43011856,32.1315918,31.60596466,25.90043259,25.85318184,-8.203007698,-8.176780701,-2.560776234,-2.062520981,1.308485985,2.491508007,5.336676121,11.41910172,1.666965008,1.751405954,6.362036228,8.803636551,26.8944397,27.09700966,31.67026901,32.03371429,-2.244477749,-2.555383682,-7.184013367,-6.995753288,6.231158257,4.628629684,1
10.74248181,0,40.11190033,34.97205734,34.57276535,27.69056511,27.22175217,-12.96397686,-12.46939564,-5.548654079,-5.14025116,0.657841027,1.33881104,4.341667175,7.981825829,0.749819994,0.777866006,4.651135921,7.147576809,28.35384369,28.49957085,34.41182709,34.3159523,-5.800001144,-5.714681625,-11.85535431,-11.67908382,7.281492233,6.140672684,0
